,words,number
680,nothey,1
681,aolof,1
682,courseno,1
683,understands,1
684,rightthats,1
685,rightgog,1
686,quicklyand,1
687,upfirst,1
688,greeni,1
689,twohe,1
690,saidyour,1
691,youyoure,1
692,famoustwo,1
693,childrenyou,1
694,earthis,1
695,waitedthe,1
696,yescommanderkiah,1
697,beganthe,1
698,whentonighttomorrowgog,1
699,angrilyi,1
700,story,1
701,agofrom,1
702,adaieveryone,1
703,comes,1
704,moneymoney,1
705,aolmoney,1
706,colonybut,1
707,nobodyi,1
708,quietgog,1
709,criedi,1
710,commanderim,1
711,aolor,1
712,rainor,1
713,moongog,1
714,doortake,1
715,take,1
716,awayi,1
717,rillaand,1
718,laughgoodbyeshe,1
719,moonyoure,1
720,prisonyou,1
721,biggest,1
722,hotel,1
723,kisanganisuddenlyhe,1
724,commandersomeone,1
725,saidvery,1
726,quietlya,1
727,womanfrom,1
728,omin,1
729,downstood,1
730,upand,1
731,windowsnear,1
732,housethere,1
733,gateand,1
734,past,1
735,buldingall,1
736,prisoni,1
737,someonemy,1
738,sorrycommandera,1
739,gatenobody,1
740,letter,1
741,roadpast,1
742,himexcuse,1
743,mecommanderhe,1
744,quicklyplease,1
745,tonighti,1
746,midnightyou,1
747,guardyour,1
748,captains,1
749,smiledmy,1
750,omhes,1
751,smilethe,1
752,matterthe,1
753,midnightzadak,1
754,midnight,1
755,gatethe,1
756,inthe,1
757,nothingthey,1
758,rooma,1
759,beds,1
760,chairskiah,1
761,eveningcommanderthey,1
762,prisonerswhy,1
763,herehe,1
764,rillatheyre,1
765,themi,1
766,listenstodaysomeone,1
767,africabut,1
768,fireszadak,1
769,laughed,1
770,angrilyand,1
771,australiahe,1
772,listens,1
773,mehes,1
774,thinking,1
775,marsnot,1
776,listened,1
777,carefullytake,1
778,easycommanderhe,1
779,quietlyplease,1
780,adaiadai,1
781,helphe,1
782,afternoon,1
783,helpbut,1
784,helpim,1
785,gogim,1
786,closed,1
787,minutegogs,1
788,gunsthey,1
789,youcommanderhe,1
790,helpwait,1
791,adaihe,1
792,nokiahzadak,1
793,quietlyi,1
794,deadafter,1
795,deadperhapsi,1
796,dietoo,1
797,mecommanderthe,1
798,clock,1
799,oklets,1
800,gozadak,1
801,guardhe,1
802,bluegoodbye,1
803,goodbyecommanderkiah,1
804,carefulrilla,1
805,criedand,1
806,morningearth,1
807,quieta,1
808,upstairs,1
809,roomgood,1
810,morningcommandershe,1
811,morningare,1
812,happier,1
813,todayearth,1
814,yesterdaydont,1
815,begin,1
816,coldnohe,1
817,thengog,1
818,roomhe,1
819,zadakwhats,1
820,wrongwhy,1
821,pocketgog,1
822,whitehis,1
823,afraidfor,1
824,suddenlybels,1
825,guardsguardsbel,1
826,himbel,1
827,zadakat,1
828,secondshot,1
829,between,1
830,gogshe,1
831,cry,1
832,floorher,1
833,nogog,1
834,criedyou,1
835,their,1
836,himgog,1
837,shoutedand,1
838,gogkiah,1
839,sorrykiahim,1
840,sorryadaihe,1
841,quietlythe,1
842,zadakslowlyhe,1
843,morningfour,1
844,officehis,1
845,ushe,1
846,guardsthen,1
